shipment_id,shipment_date,origin_warehouse,destination_region,carrier,transport_mode,distance_km,weight_kg,shipment_volume_units,inventory_level,transportation_cost,delivery_time_days,delayed,distance_km_norm,weight_kg_norm,transportation_cost_norm,delivery_time_days_norm,inventory_level_norm,shipment_volume_units_norm
SHP100372,2025-04-23 22:25:07.256046,WH-Mumbai,North,Carrier D,Road,159.9,179.9,97,2093,2442.85,1.0,0,0.08291280366154208,0.13268113726689085,0.1424249463159614,0.32653061224489793,0.4182182182182182,0.17142857142857143
SHP101055,2025-11-17 06:48:20.417014,WH-Delhi,North,Carrier A,Sea,369.1,312.2,134,833,1578.79,1.8,0,0.20566834878535384,0.23379700397431974,0.09568083127337425,0.6530612244897959,0.16596596596596597,0.7
SHP100480,2025-05-26 17:18:51.943286,WH-Kolkata,Central,Carrier D,Road,419.8,53.5,122,527,5078.81,0.8,0,0.23541837812463326,0.03607459492509936,0.28502571187351294,0.2448979591836735,0.1047047047047047,0.5285714285714286
SHP100404,2025-05-03 15:34:22.718932,WH-Delhi,West,Carrier B,Road,859.1,127.4,125,2415,10841.08,0.8,0,0.49319328717286703,0.09255579333537145,0.5967543091774602,0.2448979591836735,0.48268268268268266,0.5714285714285714
SHP100801,2025-09-01 04:08:36.430358,WH-Delhi,West,Carrier C,Road,391.3,687.1,100,3766,5998.93,0.5,0,0.2186949888510738,0.5203301742586365,0.3348025735879602,0.12244897959183672,0.7531531531531531,0.21428571428571427
SHP101186,2025-12-27 01:16:51.843202,WH-Chennai,West,Carrier A,Road,415.9,402.5,129,439,5879.48,0.2,0,0.23312991432930405,0.3028125955365331,0.32834054023166886,0.0,0.08708708708708708,0.6285714285714286
SHP100426,2025-05-10 07:51:59.599666,WH-Chennai,Central,Carrier B,Road,193.6,300.6,115,2612,2115.27,1.6,1,0.10268747799554043,0.22493121369611738,0.12470344872823519,0.5714285714285714,0.5221221221221222,0.42857142857142855
SHP100329,2025-04-10 21:07:03.352793,WH-Delhi,Central,Carrier A,Road,95.6,100.1,108,3467,1758.46,0.3,0,0.04518249031803779,0.07169061449098134,0.10540065993076105,0.040816326530612235,0.6932932932932933,0.32857142857142857
SHP100531,2025-06-11 04:54:14.712260,WH-Delhi,South,Carrier D,Road,333.7,374.0,122,594,6507.42,0.3,0,0.18489613895082735,0.28103026597370834,0.3623109816360183,0.040816326530612235,0.11811811811811812,0.5285714285714286
SHP100326,2025-04-09 23:15:33.778148,WH-Kolkata,North,Carrier A,Road,366.6,112.2,135,527,4035.16,1.4,1,0.20420138481398897,0.08093855090186487,0.2285660960317935,0.48979591836734687,0.1047047047047047,0.7142857142857143
SHP100858,2025-09-18 11:26:58.348623,WH-Kolkata,West,Carrier A,Road,216.5,242.5,121,2918,2941.19,1.3,0,0.11612486797324258,0.18052583307856923,0.16938425734797638,0.4489795918367347,0.5833833833833834,0.5142857142857142
SHP100744,2025-08-14 20:50:14.512093,WH-Chennai,Central,Carrier D,Air,472.7,580.1,133,2399,18295.03375,0.6,0,0.2664593357587137,0.43855090186487317,1.0,0.16326530612244897,0.4794794794794795,0.6857142857142857
SHP101189,2025-12-27 23:08:21.417848,WH-Delhi,Central,Carrier D,Air,749.5,107.7,116,3345,18295.03375,1.1,0,0.4288815866682314,0.07749923570773463,1.0,0.3673469387755102,0.6688688688688689,0.44285714285714284
SHP100059,2025-01-18 21:52:41.634695,WH-Delhi,North,Carrier B,Road,560.9,591.5,129,4061,8131.77,1.1,0,0.3182138246684661,0.44726383369000305,0.4501854385827888,0.3673469387755102,0.8122122122122122,0.6285714285714286
SHP100013,2025-01-04 22:43:08.156797,WH-Delhi,West,Carrier D,Sea,416.6,388.4,114,1145,3547.5,1.5,1,0.23354066424128622,0.29203607459492503,0.20218455407675795,0.5306122448979592,0.22842842842842842,0.4142857142857143
SHP100432,2025-05-12 03:34:58.748957,WH-Chennai,Central,Carrier B,Road,861.1,180.0,97,2381,10518.81,1.2,0,0.4943668583499589,0.13275756649342707,0.5793200731813782,0.4081632653061224,0.4758758758758759,0.17142857142857143
SHP100418,2025-05-07 21:34:40.733944,WH-Delhi,North,Carrier A,Road,285.6,189.0,131,700,4618.82,1.4,1,0.1566717521417674,0.13963619688168755,0.260141067892262,0.48979591836734687,0.13933933933933934,0.6571428571428571
SHP100535,2025-06-12 10:02:54.145120,WH-Kolkata,North,Carrier A,Air,167.8,159.8,132,3555,9478.0,1.5,0,0.08754840981105505,0.11731886273310914,0.5230140963076946,0.5306122448979592,0.710910910910911,0.6714285714285714
SHP100940,2025-10-13 08:54:26.722268,WH-Bengaluru,South,Carrier C,Road,980.8,326.6,115,3787,12714.34,1.3,0,0.5646050932989085,0.24480281259553652,0.6980943561009109,0.4489795918367347,0.7573573573573573,0.42857142857142855
SHP100699,2025-08-01 04:57:50.892410,WH-Bengaluru,West,Carrier A,Road,438.1,118.6,119,4257,5903.09,1.5,1,0.24615655439502404,0.08583002140018342,0.3296177993990363,0.5306122448979592,0.8514514514514514,0.4857142857142857
SHP100091,2025-01-28 15:01:57.097581,WH-Chennai,West,Carrier B,Rail,572.7,445.8,113,1169,5089.05,0.7,0,0.3251378946133083,0.33590645062671964,0.28557967773009246,0.20408163265306117,0.23323323323323322,0.4
SHP101118,2025-12-06 09:49:41.484570,WH-Mumbai,East,Carrier B,Rail,648.3,238.6,120,3940,4525.55,0.9,0,0.3694988851073817,0.17754509324365636,0.2550953261497649,0.2857142857142857,0.787987987987988,0.5
SHP100322,2025-04-08 18:06:54.345287,WH-Delhi,South,Carrier A,Sea,435.7,585.3,124,439,3294.45,0.8,0,0.24474826898251376,0.44252522164475694,0.18849499743540588,0.2448979591836735,0.08708708708708708,0.5571428571428572
SHP100520,2025-06-07 20:45:26.271893,WH-Delhi,West,Carrier D,Road,493.8,171.4,109,1675,6134.91,0.2,0,0.2788405116770332,0.12618465301131152,0.34215885065609314,0.0,0.3345345345345345,0.34285714285714286
SHP100331,2025-04-11 11:41:23.069224,WH-Chennai,West,Carrier C,Sea,485.4,193.4,104,703,2879.52,1.5,1,0.27391151273324726,0.14299908284928156,0.16604801961601756,0.5306122448979592,0.13993993993993994,0.2714285714285714
SHP100644,2025-07-15 12:13:48.690575,WH-Delhi,North,Carrier B,Road,883.8,195.0,108,1773,11052.94,2.0,1,0.5076868912099518,0.1442219504738612,0.6082155598000124,0.7346938775510203,0.35415415415415413,0.32857142857142857
SHP100473,2025-05-24 14:18:42.935779,WH-Kolkata,North,Carrier A,Air,366.8,242.7,125,3898,18295.03375,0.2,0,0.20431874193169813,0.18067869153164168,1.0,0.0,0.7795795795795796,0.5714285714285714
SHP100053,2025-01-17 02:09:42.485404,WH-Kolkata,East,Carrier D,Road,583.3,33.1,118,1672,6799.74,0.2,0,0.3313578218518953,0.020483032711708957,0.3781249756980615,0.0,0.33393393393393395,0.4714285714285714
SHP100746,2025-08-15 11:24:34.228523,WH-Chennai,Central,Carrier B,Road,483.0,151.5,108,1172,6521.47,1.1,0,0.272503227320737,0.11097523693060224,0.36307106174196974,0.3673469387755102,0.23383383383383383,0.32857142857142857
SHP100003,2025-01-01 21:51:29.574645,WH-Chennai,North,Carrier C,Road,414.4,104.5,112,4511,5363.71,2.3,0,0.23224973594648513,0.07505350045857535,0.30043829708244874,0.857142857142857,0.9023023023023024,0.38571428571428573
SHP100479,2025-05-26 10:01:42.085070,WH-Mumbai,South,Carrier B,Rail,831.4,266.7,123,331,6546.08,1.2,0,0.4769393263701443,0.19902170590033627,0.3644024191375187,0.4081632653061224,0.06546546546546547,0.5428571428571428
SHP100494,2025-05-30 23:19:09.958298,WH-Chennai,East,Carrier B,Air,1225.0,202.9,113,4091,18295.03375,0.2,0,0.7078981340218284,0.15025985937022315,1.0,0.0,0.8182182182182182,0.4
SHP100256,2025-03-19 17:14:03.703085,WH-Mumbai,Central,Carrier C,Rail,133.2,224.4,134,171,1371.47,0.2,0,0.06724562844736533,0.16669214307551206,0.0844651866067664,0.0,0.033433433433433433,0.7
SHP100048,2025-01-15 13:43:53.194328,WH-Bengaluru,East,Carrier B,Road,418.3,172.0,120,761,5398.52,0.2,0,0.23453819974181433,0.12664322837052888,0.30232145640545,0.0,0.15155155155155156,0.5
SHP101187,2025-12-27 08:34:01.701417,WH-Kolkata,Central,Carrier D,Rail,243.0,54.6,121,2358,2466.99,0.2,0,0.13167468606971014,0.03691531641699786,0.14373087754426503,0.0,0.4712712712712713,0.5142857142857142
SHP100866,2025-09-20 21:44:17.214345,WH-Chennai,South,Carrier C,Rail,1274.4,1017.4,113,1196,11967.67,0.9,0,0.7368853420959982,0.7727759095077957,0.6577008320645609,0.2857142857142857,0.23863863863863863,0.4
SHP100215,2025-03-07 06:30:19.516263,WH-Delhi,West,Carrier D,Road,548.9,286.9,131,3604,8012.4,0.9,0,0.31117239760591475,0.2144604096606542,0.443727733084752,0.2857142857142857,0.7207207207207207,0.6571428571428571
SHP100486,2025-05-28 13:01:51.092577,WH-Delhi,North,Carrier B,Road,340.2,9.0,143,2330,3837.59,0.6,0,0.18871024527637598,0.002063589116478141,0.21787790908995625,0.16326530612244897,0.46566566566566564,0.8285714285714286
SHP100577,2025-06-25 04:03:48.190158,WH-Bengaluru,Central,Carrier A,Road,806.3,551.7,110,1824,11723.47,0.8,0,0.4622110080976411,0.41684500152858456,0.6444900447426158,0.2448979591836735,0.36436436436436437,0.35714285714285715
SHP100072,2025-01-22 20:35:49.791492,WH-Kolkata,North,Carrier C,Road,900.4,41.5,113,3336,10672.62,0.6,0,0.5174275319798145,0.026903087740752063,0.5876409216579891,0.16326530612244897,0.6670670670670671,0.4
SHP101122,2025-12-07 14:58:20.917431,WH-Kolkata,North,Carrier A,Sea,868.3,138.2,112,2944,4179.62,1.1,0,0.4985917145874897,0.10081014980128399,0.2363811260749064,0.3673469387755102,0.5885885885885885,0.38571428571428573
SHP100674,2025-07-24 14:48:44.437030,WH-Mumbai,North,Carrier D,Rail,244.1,64.9,133,302,1895.91,0.7,0,0.13232015021711066,0.04478752675022929,0.11283646139432098,0.20408163265306117,0.05965965965965966,0.6857142857142857
SHP100002,2025-01-01 14:34:19.716430,WH-Chennai,East,Carrier C,Air,414.4,50.5,132,3177,18295.03375,1.2,0,0.23224973594648513,0.03378171812901253,1.0,0.4081632653061224,0.6352352352352353,0.6714285714285714
SHP101113,2025-12-04 21:23:52.193494,WH-Chennai,East,Carrier D,Air,318.3,357.0,127,916,18295.03375,0.2,0,0.1758596408872198,0.2680372974625497,1.0,0.0,0.1825825825825826,0.6
SHP100890,2025-09-28 04:36:13.811509,WH-Delhi,Central,Carrier D,Road,151.6,609.9,115,245,4160.2,0.6,0,0.07804248327661073,0.4613268113726689,0.23533053848361987,0.16326530612244897,0.04824824824824825,0.42857142857142855
SHP100241,2025-03-15 03:56:35.829858,WH-Kolkata,Central,Carrier C,Road,647.6,789.0,118,4125,9020.19,0.9,0,0.36908813519539957,0.5982115560990523,0.49824738646387956,0.2857142857142857,0.8250250250250251,0.4714285714285714
SHP100661,2025-07-20 16:05:36.280233,WH-Delhi,West,Carrier B,Sea,186.7,88.2,103,1161,706.9,1.0,0,0.0986386574345734,0.06259553653317028,0.048513127104125225,0.32653061224489793,0.23163163163163164,0.2571428571428571
SHP100950,2025-10-16 09:46:05.304420,WH-Bengaluru,North,Carrier C,Sea,1080.4,167.8,100,4736,4915.41,2.0,0,0.6230489379180848,0.12343320085600733,0.27618606138864066,0.7346938775510203,0.9473473473473474,0.21428571428571427
SHP101025,2025-11-08 04:13:24.670558,WH-Kolkata,East,Carrier B,Road,524.5,11.4,132,3357,6328.83,1.1,0,0.2968548292453937,0.0038978905533476,0.35264957906506766,0.3673469387755102,0.6712712712712713,0.6714285714285714
SHP101042,2025-11-13 08:05:12.260216,WH-Chennai,North,Carrier C,Sea,528.5,8.9,118,3930,2323.03,1.2,0,0.2992019715995775,0.001987159889941914,0.13594289661524295,0.4081632653061224,0.785985985985986,0.4714285714285714
SHP100597,2025-07-01 05:47:05.354462,WH-Bengaluru,Central,Carrier C,Road,1107.2,411.8,126,4134,14569.67,1.1,0,0.6387747916911162,0.3099205136044023,0.7984644217930655,0.3673469387755102,0.8268268268268268,0.5857142857142857
SHP100959,2025-10-19 03:20:34.028356,WH-Mumbai,North,Carrier D,Rail,241.9,200.6,107,1436,1758.9,0.8,0,0.1310292219223096,0.1485019871598899,0.10542446315116094,0.2448979591836735,0.2866866866866867,0.3142857142857143
SHP100509,2025-06-04 12:36:37.831526,WH-Kolkata,Central,Carrier D,Road,675.4,132.9,113,1634,8551.12,0.8,0,0.38540077455697686,0.09675940079486396,0.4728715305707398,0.2448979591836735,0.3263263263263263,0.4
SHP100780,2025-08-25 19:08:09.407839,WH-Delhi,East,Carrier D,Rail,144.8,211.8,123,2398,1123.31,0.2,0,0.0740523412744983,0.1570620605319474,0.07104017030122232,0.0,0.47927927927927927,0.5428571428571428
SHP100886,2025-09-26 23:27:34.378648,WH-Bengaluru,East,Carrier C,Road,61.9,241.9,117,4352,915.32,0.9,0,0.02540781598403943,0.18006725771935186,0.05978827982173282,0.2857142857142857,0.8704704704704704,0.45714285714285713
SHP100117,2025-02-05 12:28:13.411175,WH-Chennai,Central,Carrier D,Sea,158.2,379.4,126,1771,2559.07,0.7,0,0.08191526816101397,0.28515744420666456,0.14871224239522612,0.20408163265306117,0.35375375375375373,0.5857142857142857
SHP101092,2025-11-28 12:23:25.170975,WH-Mumbai,South,Carrier B,Road,576.4,238.7,133,2366,6981.08,1.5,0,0.32730900129092827,0.17762152247019258,0.3879351483965116,0.5306122448979592,0.4728728728728729,0.6857142857142857
SHP100893,2025-09-29 02:27:43.386155,WH-Mumbai,North,Carrier D,Air,197.7,105.9,133,865,11849.21,0.9,0,0.1050932989085788,0.07612350963008255,0.6512923559541693,0.2857142857142857,0.17237237237237238,0.6857142857142857
SHP101116,2025-12-05 19:15:21.768140,WH-Mumbai,North,Carrier B,Road,647.2,93.0,135,2114,7872.31,1.3,0,0.36885342095998125,0.0662641394069092,0.43614911229879266,0.4489795918367347,0.42242242242242245,0.7142857142857143
SHP100367,2025-04-22 09:59:17.964970,WH-Bengaluru,North,Carrier D,Road,239.7,237.7,115,4133,2581.63,1.0,0,0.1297382936275085,0.1768572302048303,0.14993269842300286,0.32653061224489793,0.8266266266266267,0.42857142857142855
SHP100005,2025-01-02 12:25:49.291075,WH-Kolkata,West,Carrier C,Road,742.8,48.3,126,3881,9011.8,1.5,1,0.42495012322497355,0.03210027514521553,0.4977935023294359,0.5306122448979592,0.7761761761761762,0.5857142857142857
SHP101140,2025-12-13 02:07:18.365304,WH-Chennai,West,Carrier B,Road,544.3,132.1,121,3924,6923.59,0.6,0,0.3084731838986034,0.09614796698257412,0.3848250412583518,0.16326530612244897,0.7847847847847848,0.5142857142857142
SHP100875,2025-09-23 15:18:45.938281,WH-Bengaluru,West,Carrier A,Road,1212.1,320.1,138,827,15878.49,1.9,0,0.7003285999295857,0.23983491287068173,0.869269264801698,0.693877551020408,0.16476476476476476,0.7571428571428571
SHP100651,2025-07-17 15:13:57.698081,WH-Mumbai,Central,Carrier C,Road,626.0,380.8,123,3977,9016.54,0.3,0,0.35641356648280714,0.2862274533781718,0.49804992793101677,0.040816326530612235,0.7953953953953954,0.5428571428571428
SHP101007,2025-11-02 17:04:27.222685,WH-Kolkata,West,Carrier B,Road,303.9,244.8,109,3837,4664.17,0.7,0,0.16740992841215815,0.18228370528890248,0.26259442254029725,0.20408163265306117,0.7673673673673673,0.34285714285714286
SHP100330,2025-04-11 04:24:13.211009,WH-Chennai,Central,Carrier A,Road,240.5,153.9,122,1361,2886.79,0.7,0,0.13020772209834527,0.1128095383674717,0.16644131373489773,0.20408163265306117,0.27167167167167167,0.5285714285714286
SHP100943,2025-10-14 06:45:56.296914,WH-Kolkata,South,Carrier C,Road,971.1,422.0,112,3547,12622.55,1.4,0,0.5589132730900129,0.31771629471109747,0.6931286797361224,0.48979591836734687,0.7093093093093094,0.38571428571428573
SHP100011,2025-01-04 08:08:48.440366,WH-Chennai,South,Carrier C,Rail,578.4,278.6,103,2058,4889.29,0.9,0,0.32848257246802015,0.20811678385814736,0.27477301566853746,0.2857142857142857,0.41121121121121124,0.2571428571428571
SHP101145,2025-12-14 14:33:07.656380,WH-Chennai,North,Carrier D,Road,345.4,558.9,90,4880,5469.33,0.9,0,0.1917615303368149,0.4223479058391929,0.30615215194298856,0.2857142857142857,0.9761761761761761,0.07142857142857142
SHP100982,2025-10-26 02:55:20.767306,WH-Mumbai,Central,Carrier D,Road,229.6,153.7,120,3936,3041.53,0.3,0,0.12381175918319445,0.11265667991439925,0.17481247356371743,0.040816326530612235,0.7871871871871872,0.5
SHP100693,2025-07-30 09:14:51.743119,WH-Mumbai,North,Carrier A,Road,948.1,677.2,122,2275,13770.27,2.5,1,0.5454172045534561,0.51276368083155,0.7552182981847002,0.9387755102040815,0.45465465465465466,0.5285714285714286
SHP100264,2025-03-22 03:31:22.568807,WH-Chennai,North,Carrier D,Sea,340.4,79.8,130,3372,2033.33,1.8,1,0.18882760239408516,0.05617548150412718,0.12027063991103547,0.6530612244897959,0.6742742742742742,0.6428571428571429
SHP100894,2025-09-29 09:44:53.244370,WH-Kolkata,North,Carrier A,Rail,630.6,325.7,132,2087,4926.93,0.2,0,0.3591127801901185,0.24411494955671045,0.27680927297729263,0.0,0.41701701701701704,0.6714285714285714
SHP100056,2025-01-18 00:01:12.060050,WH-Bengaluru,Central,Carrier B,Rail,301.8,94.0,147,4939,2477.39,0.7,0,0.1661776786762117,0.06702843167227147,0.1442934991173536,0.20408163265306117,0.987987987987988,0.8857142857142857
SHP100250,2025-03-17 21:31:04.553794,WH-Delhi,Central,Carrier C,Road,863.2,186.7,127,3358,10911.68,0.5,0,0.4955991080859054,0.1378783246713543,0.6005736440870806,0.12244897959183672,0.6714714714714715,0.6
SHP100612,2025-07-05 19:04:33.227689,WH-Chennai,South,Carrier A,Rail,381.2,247.9,122,1255,3484.58,0.2,0,0.21276845440675973,0.1846530113115255,0.19878069355957215,0.0,0.25045045045045045,0.5285714285714286
SHP101170,2025-12-22 04:42:14.111759,WH-Bengaluru,East,Carrier B,Sea,335.7,236.1,123,1210,2736.95,1.3,0,0.18606971012791923,0.17563436258025067,0.15833523522416784,0.4489795918367347,0.24144144144144145,0.5428571428571428
SHP100054,2025-01-17 09:26:52.343619,WH-Mumbai,West,Carrier A,Road,509.1,338.8,114,2836,7662.46,1.5,0,0.2878183311817862,0.2541271782329563,0.4247965991148854,0.5306122448979592,0.5669669669669669,0.4142857142857143
SHP100589,2025-06-28 19:29:46.488740,WH-Kolkata,Central,Carrier C,Air,330.3,474.4,113,1648,18295.03375,0.2,0,0.18290106794977115,0.35776520941608064,1.0,0.0,0.3291291291291291,0.4
SHP100233,2025-03-12 17:39:16.964136,WH-Mumbai,East,Carrier A,Sea,998.1,89.2,110,4353,4457.21,2.4,1,0.5747564839807534,0.06335982879853255,0.2513982532358348,0.8979591836734692,0.8706706706706707,0.35714285714285715
SHP100084,2025-01-26 12:01:48.090075,WH-Chennai,East,Carrier A,Road,761.0,139.7,123,190,10270.22,1.2,0,0.43562962093650975,0.1019565881993274,0.565871794637716,0.4081632653061224,0.037237237237237236,0.5428571428571428
SHP100488,2025-05-29 03:36:10.809007,WH-Chennai,West,Carrier D,Road,921.2,139.9,127,1032,11920.33,0.9,1,0.5296326722215703,0.10210944665239986,0.6551398219424442,0.2857142857142857,0.20580580580580582,0.6
SHP100944,2025-10-14 14:03:06.155129,WH-Delhi,West,Carrier A,Sea,473.3,82.0,114,3251,1498.14,0.9,0,0.2668114071118413,0.05785692448792418,0.09131780917052877,0.2857142857142857,0.65005005005005,0.4142857142857143
SHP100495,2025-05-31 06:36:19.816513,WH-Chennai,West,Carrier C,Road,321.5,260.4,129,443,4568.09,0.2,0,0.17773735477056682,0.19420666462855393,0.25739666477660983,0.0,0.08788788788788789,0.6285714285714286
SHP100125,2025-02-07 22:45:32.276897,WH-Kolkata,Central,Carrier A,Road,861.2,214.6,136,3957,10848.6,1.3,0,0.4944255369088135,0.15920207887496177,0.5971611278533857,0.4489795918367347,0.7913913913913914,0.7285714285714285
SHP100672,2025-07-24 00:14:24.720600,WH-Kolkata,West,Carrier D,Rail,290.7,46.0,112,4750,4218.67,0.2,0,0.15966435864335168,0.030342402934882298,0.23849366188539764,0.0,0.9501501501501501,0.38571428571428573
SHP100187,2025-02-26 18:29:43.486238,WH-Delhi,Central,Carrier C,Rail,581.7,307.1,120,4055,4966.48,1.7,1,0.3304189649102218,0.22989911342097216,0.27894885790187457,0.6122448979591836,0.811011011011011,0.5
SHP101168,2025-12-21 14:07:54.395329,WH-Chennai,East,Carrier B,Road,480.2,313.9,126,4881,6629.73,0.2,0,0.2708602276728083,0.23509630082543562,0.3689277359249089,0.0,0.9763763763763764,0.5857142857142857
SHP100701,2025-08-01 19:32:10.608840,WH-Kolkata,North,Carrier C,Road,179.5,130.8,106,4800,6507.42,0.2,0,0.0944138011970426,0.09515438703760318,0.3623109816360183,0.0,0.9601601601601601,0.3
SHP100151,2025-02-15 20:11:48.590492,WH-Mumbai,Central,Carrier A,Road,1413.0,326.9,124,148,18078.78,1.0,0,0.8182138246684661,0.24503210027514516,0.9883010552873749,0.32653061224489793,0.02882882882882883,0.5571428571428572
SHP101018,2025-11-06 01:13:15.663052,WH-Kolkata,North,Carrier A,Sea,870.8,29.4,121,3300,2533.84,1.2,0,0.5000586785588546,0.01765515132986854,0.14734734409820455,0.4081632653061224,0.6598598598598598,0.5142857142857142
SHP100673,2025-07-24 07:31:34.578815,WH-Bengaluru,South,Carrier A,Sea,402.1,40.8,111,3107,903.35,1.5,1,0.22503227320737001,0.02636808315499847,0.059140724030399154,0.5306122448979592,0.6212212212212213,0.37142857142857144
SHP100388,2025-04-28 18:59:44.987489,WH-Delhi,North,Carrier C,Rail,285.7,55.2,117,2674,2379.76,1.2,0,0.15673043070062198,0.03737389177621522,0.13901188909998471,0.4081632653061224,0.5345345345345346,0.45714285714285713
SHP100137,2025-02-11 14:11:30.575479,WH-Mumbai,West,Carrier C,Road,298.9,197.5,105,1405,3715.92,0.7,0,0.16447600046942845,0.14613268113726688,0.21129577766710184,0.20408163265306117,0.28048048048048047,0.2857142857142857
